run_id,epoch,train_loss,val_loss,train_acc,val_acc,lr,epoch_time_s
cats_vs_dogs_regnet_x_400mf_amplitude_damping_42,0,0.5858558426305861,0.4686642537514369,0.839499739447629,0.9708333333333333,0.001,473.0462025880115
cats_vs_dogs_regnet_x_400mf_amplitude_damping_42,1,0.42853950978940575,0.3416199694077174,0.955706096925482,0.9895833333333334,0.001,448.3514944490162
cats_vs_dogs_regnet_x_400mf_amplitude_damping_42,2,0.3331384615173807,0.287754791478316,0.9630015633142261,0.9875,0.001,449.4029012620449
cats_vs_dogs_regnet_x_400mf_amplitude_damping_42,3,0.26914081243781635,0.2059612994392713,0.969254820218864,0.9916666666666667,0.0009000000000000001,450.03353807597887
cats_vs_dogs_regnet_x_400mf_amplitude_damping_42,4,0.22405364162105643,0.1709531143307686,0.9682126107347577,0.9895833333333334,0.0009000000000000001,449.51739165600156
cats_vs_dogs_regnet_x_400mf_amplitude_damping_42,5,0.18253644397011518,0.134918761998415,0.9734236581552892,0.99375,0.0009000000000000001,449.2535169959883
cats_vs_dogs_regnet_x_400mf_amplitude_damping_42,6,0.1664795088482251,0.10673275887966156,0.9676915059927045,0.99375,0.0008100000000000001,448.9302230380126
cats_vs_dogs_regnet_x_400mf_amplitude_damping_42,7,0.13836562923151358,0.10204619442423185,0.9755080771235018,0.9916666666666667,0.0008100000000000001,449.87298794597154
cats_vs_dogs_regnet_x_400mf_amplitude_damping_42,8,0.14844694062718009,0.08788862352569898,0.9661281917665451,0.9958333333333333,0.0008100000000000001,450.6492682970129
cats_vs_dogs_regnet_x_400mf_amplitude_damping_42,9,0.12828412658615992,0.07990396196643511,0.9744658676393955,0.9958333333333333,0.000729,449.8267286689952
cats_vs_dogs_regnet_x_400mf_phase_damping_42,0,0.5816335257855227,0.45976846118768055,0.8410630536737884,0.98125,0.001,442.6466015119804
cats_vs_dogs_regnet_x_400mf_phase_damping_42,1,0.4217536677880608,0.3438552806774775,0.9583116206357478,0.9875,0.001,442.4587556209881
cats_vs_dogs_regnet_x_400mf_phase_damping_42,2,0.32967454250931055,0.2528787066539129,0.9619593538301199,0.9875,0.001,442.7362948830123
cats_vs_dogs_regnet_x_400mf_phase_damping_42,3,0.2616380025409919,0.20546850065390268,0.969254820218864,0.9875,0.0009000000000000001,442.41245879698545
cats_vs_dogs_regnet_x_400mf_phase_damping_42,4,0.22556792374325643,0.16489060868819555,0.9614382490880667,0.99375,0.0009000000000000001,442.37687290098984
cats_vs_dogs_regnet_x_400mf_phase_damping_42,5,0.1844915399418143,0.13210803046822547,0.9682126107347577,0.9875,0.0009000000000000001,442.75021011498757
cats_vs_dogs_regnet_x_400mf_phase_damping_42,6,0.16621936867794934,0.10271584788958231,0.9682126107347577,0.99375,0.0008100000000000001,442.0966755509726
cats_vs_dogs_regnet_x_400mf_phase_damping_42,7,0.13954320650134253,0.08920604959130288,0.9723814486711829,0.9958333333333333,0.0008100000000000001,442.43983540299814
cats_vs_dogs_regnet_x_400mf_phase_damping_42,8,0.1350197211226304,0.07757218840221564,0.9676915059927045,0.99375,0.0008100000000000001,442.59273712395225
cats_vs_dogs_regnet_x_400mf_phase_damping_42,9,0.11595617462611559,0.07555412625273068,0.9708181344450234,0.99375,0.000729,442.4579960569972
cats_vs_dogs_regnet_x_400mf_depolarizing_42,0,0.5867873255072191,0.4918569505214691,0.8363731109953101,0.9729166666666667,0.001,443.1617101110169
cats_vs_dogs_regnet_x_400mf_depolarizing_42,1,0.44104887216646516,0.36691322127978004,0.9593538301198541,0.9854166666666667,0.001,441.2501628359896
cats_vs_dogs_regnet_x_400mf_depolarizing_42,2,0.3597942409321565,0.2839965442816416,0.9598749348619072,0.9895833333333334,0.001,440.93080981401727
cats_vs_dogs_regnet_x_400mf_depolarizing_42,3,0.289014460302505,0.2334557851155599,0.9650859822824388,0.9875,0.0009000000000000001,429.4680219220463
cats_vs_dogs_regnet_x_400mf_depolarizing_42,4,0.24799954279317651,0.18517247289419175,0.9650859822824388,0.9895833333333334,0.0009000000000000001,430.3491033570026
cats_vs_dogs_regnet_x_400mf_depolarizing_42,5,0.19176495044942074,0.13251126060883203,0.9708181344450234,0.9958333333333333,0.0009000000000000001,430.16551315697143
cats_vs_dogs_regnet_x_400mf_depolarizing_42,6,0.1796277996585542,0.11507568930586179,0.9661281917665451,0.99375,0.0008100000000000001,428.1744433400454
cats_vs_dogs_regnet_x_400mf_depolarizing_42,7,0.14435300439083681,0.11334584504365922,0.9755080771235018,0.9895833333333334,0.0008100000000000001,430.8711690719938
cats_vs_dogs_regnet_x_400mf_depolarizing_42,8,0.13883878225426677,0.09050282289584478,0.9682126107347577,0.99375,0.0008100000000000001,427.7454621249926
cats_vs_dogs_regnet_x_400mf_depolarizing_42,9,0.13081189913557742,0.08716974320511023,0.9708181344450234,0.9958333333333333,0.000729,430.0217594690039
