run_id,epoch,train_loss,val_loss,train_acc,val_acc,lr,epoch_time_s
brain_tumor_regnet_x_400mf_pl_noisy_0,0,0.6438999585807323,0.6076553463935852,0.76640625,0.8875,0.001,479.4662890508771
brain_tumor_regnet_x_400mf_pl_noisy_0,1,0.5823732294142246,0.5287319362163544,0.88984375,0.93125,0.001,471.08202562853694
brain_tumor_regnet_x_400mf_pl_noisy_0,2,0.518947110325098,0.47163994014263155,0.92578125,0.9375,0.001,469.3334451727569
brain_tumor_regnet_x_400mf_pl_noisy_0,3,0.4632129617035389,0.407792392373085,0.9296875,0.921875,0.0009000000000000001,469.12071923166513
brain_tumor_regnet_x_400mf_pl_noisy_0,4,0.403391532972455,0.3395706072449684,0.9328125,0.94375,0.0009000000000000001,468.9750574417412
brain_tumor_regnet_x_400mf_pl_noisy_0,5,0.3350966066122055,0.30709735974669455,0.940625,0.940625,0.0009000000000000001,468.9951794780791
brain_tumor_regnet_x_400mf_pl_noisy_0,6,0.31297777984291314,0.3118642672896385,0.940625,0.94375,0.0008100000000000001,469.5533854998648
brain_tumor_regnet_x_400mf_pl_noisy_0,7,0.2717605059966445,0.22431787326931954,0.9515625,0.959375,0.0008100000000000001,469.2591494359076
brain_tumor_regnet_x_400mf_pl_noisy_0,8,0.2317094959318638,0.19602274298667907,0.9625,0.9625,0.0008100000000000001,468.6782023832202
brain_tumor_regnet_x_400mf_pl_noisy_0,9,0.19547354308888315,0.18247417397797108,0.96171875,0.959375,0.000729,464.57121704518795
