run_id,epoch,train_loss,val_loss,train_acc,val_acc,lr,epoch_time_s
brain_tumor_resnet18_linear_789,0,0.3461983097717166,0.16384535804390907,0.8640625,0.95625,0.001,46.68625450087711
brain_tumor_resnet18_linear_789,1,0.16786336544901131,0.1229894407093525,0.94609375,0.965625,0.001,45.59813415911049
brain_tumor_resnet18_linear_789,2,0.12419580316636711,0.10038047451525926,0.959375,0.971875,0.001,45.34931368986145
brain_tumor_resnet18_linear_789,3,0.11554661551490426,0.11057182364165782,0.96171875,0.965625,0.0009000000000000001,45.291164353024215
brain_tumor_resnet18_linear_789,4,0.1046277025481686,0.09509314633905888,0.96484375,0.96875,0.0009000000000000001,45.17033333983272
brain_tumor_resnet18_linear_789,5,0.1031473547918722,0.09095442658290268,0.9625,0.96875,0.0009000000000000001,45.04902764107101
brain_tumor_resnet18_linear_789,6,0.09759704596363009,0.09758740346878766,0.96796875,0.96875,0.0008100000000000001,45.3220168040134
brain_tumor_resnet18_linear_789,7,0.0825436916667968,0.08994258912280202,0.97265625,0.96875,0.0008100000000000001,45.517924177926034
brain_tumor_resnet18_linear_789,8,0.09608941539772786,0.09500112859532236,0.96875,0.96875,0.0008100000000000001,45.15111233503558
brain_tumor_resnet18_linear_789,9,0.08303235691273585,0.08175590988248586,0.97109375,0.96875,0.000729,45.21930065494962
