timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-14T19:18:55,cats_vs_dogs_regnet_x_400mf_mlp_b_456,4620f17b-7edd-47d7-b297-7067d0c4901f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,389.0981164269615,0.006389976881541392,1.6422533576414446e-05,318.12210939851786,0.0,10.0,0.03563342005254658,0.0,0.0010800351703284024,0.036713455222874995,0.0,Spain,ESP,andalusia,,,Linux-4.18.0-348.20.1.el8_5.x86_64-x86_64-with-glibc2.28,3.10.20,3.2.6,4,Intel(R) Xeon(R) Platinum 8260 CPU @ 2.40GHz,0,,-5.9208,37.2866,16,machine,59.293506493506406,0,44.06025974025967,82.53223855154855,N,1.0,0.0
