run_id,study,seed,dataset,backbone,head,head_type,task_type,environment,n_qubits,depth,shots,noise_channels,n_trainable_params,epochs,lr,batch_size,train_time_s,energy_kwh,test_accuracy,test_precision,test_recall,test_f1,test_auc,timestamp
solar_dust_resnet18_pl_ideal_123,main,123,solar_dust,resnet18,pl_ideal,pennylane,classification,simulation,4,3,,,2094,10,0.001,16,415.3095281429123,0.005860065940417665,0.5,0.25,0.5,0.3333333333333333,0.8105555555555556,2026-04-14T23:25:25.861738
