timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-15T03:39:53,brain_tumor_efficientnet_b0_qk_noisy_123,5f475098-4b31-41c1-b86f-b43b733bfd5a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,731.8201088400092,0.007826051092966777,1.0693954700659519e-05,206.89564924178615,0.0,10.0,0.04293332989385866,0.0,0.002031054438038943,0.0449643843318976,0.0,Spain,ESP,andalusia,,,Linux-4.18.0-348.20.1.el8_5.x86_64-x86_64-with-glibc2.28,3.10.20,3.2.6,4,Intel(R) Xeon(R) Platinum 8260 CPU @ 2.40GHz,0,,-5.9208,37.2866,16,machine,22.491196698762042,0,5.880467675378273,11.014578151571701,N,1.0,0.0
