run_id,study,seed,dataset,backbone,head,head_type,task_type,environment,n_qubits,depth,shots,noise_channels,n_trainable_params,epochs,lr,batch_size,train_time_s,energy_kwh,test_accuracy,test_precision,test_recall,test_f1,test_auc,timestamp
solar_dust_regnet_x_400mf_mlp_b_0,main,0,solar_dust,regnet_x_400mf,mlp_b,classical,classification,simulation,,,,,59522,10,0.001,16,211.91222516901325,0.0018675851844762387,0.9166666666666666,0.9208754208754208,0.9166666666666667,0.9164578111946533,0.9677777777777778,2026-04-14T19:25:06.740991
