run_id,study,seed,dataset,backbone,head,head_type,task_type,environment,n_qubits,depth,shots,noise_channels,n_trainable_params,epochs,lr,batch_size,train_time_s,energy_kwh,test_accuracy,test_precision,test_recall,test_f1,test_auc,timestamp
solar_dust_regnet_x_400mf_mlp_a_0,main,0,solar_dust,regnet_x_400mf,mlp_a,classical,classification,simulation,,,,,804,10,0.001,16,221.22040525614284,0.003467227453998227,0.875,0.8836317135549872,0.875,0.8742928975487115,0.9405555555555556,2026-04-14T19:24:19.662304
solar_dust_regnet_x_400mf_mlp_a_42,main,42,solar_dust,regnet_x_400mf,mlp_a,classical,classification,simulation,,,,,804,10,0.001,16,223.7235733619891,0.003505694378440662,0.8916666666666667,0.8944055944055944,0.8916666666666666,0.8914782608695653,0.9441666666666667,2026-04-14T19:24:22.035581
