timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-14T19:09:18,cats_vs_dogs_mobilenetv2_mlp_a_0,bec9cccd-7c36-4764-85cb-297fb86ef311,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,442.81327341496944,0.0034524032094577946,7.79652150630651e-06,146.65376076281163,0.0,10.0,0.018606484569620184,0.0,0.001229213272711301,0.01983569784233148,0.0,Spain,ESP,andalusia,,,Linux-4.18.0-348.20.1.el8_5.x86_64-x86_64-with-glibc2.28,3.10.20,3.2.6,4,Intel(R) Xeon(R) Platinum 8260 CPU @ 2.40GHz,0,,-5.9208,37.2866,16,machine,4.150228310502312,0,7.4130136986301745,13.909047026612443,N,1.0,0.0
