timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-14T19:21:46,solar_dust_mobilenetv2_mlp_a_42,0f443059-96cb-4601-b1fe-6188930c53aa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,233.21146440299344,0.003109119859449283,1.3331762516085702e-05,250.96440813006248,0.0,10.0,0.0172158382473818,0.0,0.000647533539169672,0.017863371786551466,0.0,Spain,ESP,andalusia,,,Linux-4.18.0-348.20.1.el8_5.x86_64-x86_64-with-glibc2.28,3.10.20,3.2.6,4,Intel(R) Xeon(R) Platinum 8260 CPU @ 2.40GHz,0,,-5.9208,37.2866,16,machine,28.45560344827586,0,11.195258620689643,20.963450777119604,N,1.0,0.0
