run_id,study,seed,dataset,backbone,head,head_type,task_type,environment,n_qubits,depth,shots,noise_channels,n_trainable_params,epochs,lr,batch_size,train_time_s,energy_kwh,test_accuracy,test_precision,test_recall,test_f1,test_auc,timestamp
solar_dust_regnet_x_400mf_qk_ideal_0,main,0,solar_dust,regnet_x_400mf,qk_ideal,qiskit,classification,simulation,4,3,,,1646,10,0.001,16,363.14816496893764,0.006205455494883705,0.5916666666666667,0.5977777777777777,0.5916666666666667,0.5851851851851853,0.6041666666666666,2026-05-25T14:11:22.893040
