run_id,study,seed,dataset,backbone,head,head_type,task_type,environment,n_qubits,depth,shots,noise_channels,n_trainable_params,epochs,lr,batch_size,train_time_s,energy_kwh,test_accuracy,test_precision,test_recall,test_f1,test_auc,timestamp
solar_dust_mobilenetv2_mlp_a_123,main,123,solar_dust,mobilenetv2,mlp_a,classical,classification,simulation,,,,,2564,10,0.001,16,232.34877693094313,0.0018314375276533715,0.9083333333333333,0.9111888111888111,0.9083333333333333,0.9081739130434783,0.9722222222222222,2026-04-14T19:21:58.085518
