run_id,epoch,train_loss,val_loss,train_acc,val_acc,lr,epoch_time_s
solar_dust_resnet18_linear_789,0,0.6482784301042557,0.5413151681423187,0.6276041666666666,0.75,0.001,28.966774326981977
solar_dust_resnet18_linear_789,1,0.5180752798914909,0.4994424680868785,0.7708333333333334,0.7916666666666666,0.001,28.87480199499987
solar_dust_resnet18_linear_789,2,0.4817422491808732,0.443118358651797,0.7760416666666666,0.84375,0.001,28.817576939007267
solar_dust_resnet18_linear_789,3,0.45294475307067233,0.44497541586558026,0.8020833333333334,0.8645833333333334,0.0009000000000000001,28.918880570912734
solar_dust_resnet18_linear_789,4,0.4529651465515296,0.42065057655175525,0.7864583333333334,0.8229166666666666,0.0009000000000000001,28.79298680787906
solar_dust_resnet18_linear_789,5,0.41499077156186104,0.4356686621904373,0.8203125,0.8333333333333334,0.0009000000000000001,29.007379797985777
solar_dust_resnet18_linear_789,6,0.38165702919165295,0.4605616976817449,0.828125,0.8020833333333334,0.0008100000000000001,28.76458981819451
solar_dust_resnet18_linear_789,7,0.41244054213166237,0.4388068566719691,0.8151041666666666,0.8125,0.0008100000000000001,28.94565184111707
solar_dust_resnet18_linear_789,8,0.409595583875974,0.4294652392466863,0.796875,0.7916666666666666,0.0008100000000000001,28.84568215510808
solar_dust_resnet18_linear_789,9,0.39248143198589486,0.38714243471622467,0.8307291666666666,0.8645833333333334,0.000729,28.54157488187775
