timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-14T19:05:30,brain_tumor_efficientnet_b0_mlp_b_42,12bd5723-2d8c-475a-a6c1-8cf3e0fc015d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,460.60786483297125,0.007012809483878001,1.5225118846854762e-05,295.9906905581197,0.0,10.0,0.03901369142342817,0.0,0.0012782332182150438,0.04029192464164321,0.0,Spain,ESP,andalusia,,,Linux-4.18.0-348.20.1.el8_5.x86_64-x86_64-with-glibc2.28,3.10.20,3.2.6,4,Intel(R) Xeon(R) Platinum 8260 CPU @ 2.40GHz,0,,-5.9208,37.2866,16,machine,62.79539473684214,0,20.02258771929821,37.50594688716688,N,1.0,0.0
