timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-14T21:11:01,cats_vs_dogs_regnet_x_400mf_pl_ideal_456,76884d04-82ad-406a-b4b1-68d1413c519d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,953.1338401539833,0.012598080503140915,1.3217535641275348e-05,259.5711636005085,0.0,10.0,0.06973548604001084,0.0,0.0026464760578973155,0.07238196209790815,0.0,Spain,ESP,andalusia,,,Linux-4.18.0-348.20.1.el8_5.x86_64-x86_64-with-glibc2.28,3.10.20,3.2.6,4,Intel(R) Xeon(R) Platinum 8260 CPU @ 2.40GHz,0,,-5.9208,37.2866,16,machine,28.684299262381565,0,10.096101159114866,18.92223327202591,N,1.0,0.0
