run_id,study,seed,dataset,backbone,head,head_type,task_type,environment,n_qubits,depth,shots,noise_channels,n_trainable_params,epochs,lr,batch_size,train_time_s,energy_kwh,test_accuracy,test_precision,test_recall,test_f1,test_auc,timestamp
cats_vs_dogs_regnet_x_400mf_amplitude_damping_42,noise_decomposition,42,cats_vs_dogs,regnet_x_400mf,pl_noisy,pennylane,classification,emulation,4,3,,amplitude_damping,1646,10,0.001,16,4526.901151195052,0.05474762700237005,0.9866666666666667,0.9868614112311591,0.9866666666666667,0.9866653331999866,0.9991444444444444,2026-04-28T11:59:44.710970
cats_vs_dogs_regnet_x_400mf_phase_damping_42,noise_decomposition,42,cats_vs_dogs,regnet_x_400mf,pl_noisy,pennylane,classification,emulation,4,3,,phase_damping,1646,10,0.001,16,4445.481132621993,0.05354638954126874,0.99,0.9900217787457221,0.99,0.9899998888876543,0.9978,2026-04-28T13:14:42.188046
cats_vs_dogs_regnet_x_400mf_depolarizing_42,noise_decomposition,42,cats_vs_dogs,regnet_x_400mf,pl_noisy,pennylane,classification,emulation,4,3,,depolarizing,1646,10,0.001,16,4354.99483801896,0.05952794013386929,0.99,0.99,0.99,0.99,0.9989222222222223,2026-04-28T14:28:08.523354
