run_id,epoch,train_loss,val_loss,train_acc,val_acc,lr,epoch_time_s
solar_dust_resnet18_qk_noisy_0,0,0.7082818374037743,0.7201151649157206,0.5,0.4270833333333333,0.001,39.82703200398828
solar_dust_resnet18_qk_noisy_0,1,0.6938290496667227,0.7569400370121002,0.515625,0.4375,0.001,37.47733355901437
solar_dust_resnet18_qk_noisy_0,2,0.6862686524788538,0.6884064674377441,0.5442708333333334,0.5833333333333334,0.001,37.991934164980194
solar_dust_resnet18_qk_noisy_0,3,0.6704657326141993,0.6973474820454916,0.6171875,0.5,0.0009000000000000001,37.54439496999839
solar_dust_resnet18_qk_noisy_0,4,0.6497974097728729,0.6894726852575938,0.6796875,0.5416666666666666,0.0009000000000000001,37.88711136300117
solar_dust_resnet18_qk_noisy_0,5,0.6498005812366804,0.666925847530365,0.6484375,0.5833333333333334,0.0009000000000000001,37.82743529698928
solar_dust_resnet18_qk_noisy_0,6,0.6301956574122111,0.6274460653463999,0.6875,0.7395833333333334,0.0008100000000000001,37.48689833300887
solar_dust_resnet18_qk_noisy_0,7,0.6012833168109258,0.6375789145628611,0.7578125,0.6666666666666666,0.0008100000000000001,37.661983087979024
solar_dust_resnet18_qk_noisy_0,8,0.5842173074682554,0.6710695226987203,0.78125,0.5416666666666666,0.0008100000000000001,37.50346157400054
solar_dust_resnet18_qk_noisy_0,9,0.6199532374739647,0.6186504165331522,0.7083333333333334,0.7395833333333334,0.000729,38.00581753900042
