run_id,study,seed,dataset,backbone,head,head_type,task_type,environment,n_qubits,depth,shots,noise_channels,n_trainable_params,epochs,lr,batch_size,train_time_s,energy_kwh,test_accuracy,test_precision,test_recall,test_f1,test_auc,timestamp
cats_vs_dogs_efficientnet_b0_pl_ideal_123,main,123,cats_vs_dogs,efficientnet_b0,pl_ideal,pennylane,classification,simulation,4,3,,,5166,10,0.001,16,1156.045054633054,0.008756042324810863,0.99,0.9900871266002844,0.99,0.9899995555358015,0.9998111111111112,2026-04-14T20:52:56.882869
