timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-14T19:02:55,brain_tumor_regnet_x_400mf_mlp_a_0,c22d5c08-000a-4c26-b969-fc8330ca3358,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,246.3953087440459,0.004041530235586158,1.6402626560493803e-05,311.4670693800657,0.0,10.0,0.022536714434634893,0.0,0.0006837982662335788,0.023220512700868473,0.0,Spain,ESP,andalusia,,,Linux-4.18.0-348.20.1.el8_5.x86_64-x86_64-with-glibc2.28,3.10.20,3.2.6,4,Intel(R) Xeon(R) Platinum 8260 CPU @ 2.40GHz,0,,-5.9208,37.2866,16,machine,60.72336065573754,0,43.56803278688519,81.60991629616159,N,1.0,0.0
