run_id,study,seed,dataset,backbone,head,head_type,task_type,environment,n_qubits,depth,shots,noise_channels,n_trainable_params,epochs,lr,batch_size,train_time_s,energy_kwh,test_accuracy,test_precision,test_recall,test_f1,test_auc,timestamp
brain_tumor_regnet_x_400mf_pl_ideal_123,main,123,brain_tumor,regnet_x_400mf,pl_ideal,pennylane,classification,simulation,4,3,,,1646,10,0.001,16,676.7565051519778,0.010855818754801998,0.9625,0.9625115627890697,0.9624999999999999,0.9624997656235351,0.9929749999999999,2026-04-14T20:08:06.462979
