run_id,epoch,train_loss,val_loss,train_acc,val_acc,lr,epoch_time_s
solar_dust_regnet_x_400mf_linear_0,0,0.6706781387329102,0.6636301279067993,0.5703125,0.7083333333333334,0.001,22.0921588470228
solar_dust_regnet_x_400mf_linear_0,1,0.5980078913271427,0.6547529200712839,0.7005208333333334,0.71875,0.001,23.01104346802458
solar_dust_regnet_x_400mf_linear_0,2,0.5591715611517429,0.6145359476407369,0.7369791666666666,0.6666666666666666,0.001,22.40131796291098
solar_dust_regnet_x_400mf_linear_0,3,0.5294637282689413,0.6075467069943746,0.7734375,0.7083333333333334,0.0009000000000000001,22.014675991027616
solar_dust_regnet_x_400mf_linear_0,4,0.522779643535614,0.6057996898889542,0.7578125,0.7708333333333334,0.0009000000000000001,22.37713416106999
solar_dust_regnet_x_400mf_linear_0,5,0.4786534880598386,0.5992421259482702,0.8177083333333334,0.71875,0.0009000000000000001,22.44017024501227
solar_dust_regnet_x_400mf_linear_0,6,0.5150656861563524,0.5987757444381714,0.7760416666666666,0.7604166666666666,0.0008100000000000001,22.42443399701733
solar_dust_regnet_x_400mf_linear_0,7,0.507729439685742,0.5820144464572271,0.7786458333333334,0.75,0.0008100000000000001,22.407689375104383
solar_dust_regnet_x_400mf_linear_0,8,0.4757188471655051,0.577136904001236,0.7890625,0.75,0.0008100000000000001,22.334663829999045
solar_dust_regnet_x_400mf_linear_0,9,0.4418637702862422,0.5717119127511978,0.8229166666666666,0.75,0.000729,22.508736332994886
