run_id,epoch,train_loss,val_loss,train_acc,val_acc,lr,epoch_time_s
hymenoptera_resnet18_qk_noisy_q4_d1_42,0,0.6746189467550263,0.6850896924734116,0.5393700787401575,0.453125,0.001,14.98484592186287
hymenoptera_resnet18_qk_noisy_q4_d1_42,1,0.6649525846083333,0.6726605296134949,0.49606299212598426,0.453125,0.001,14.119742713868618
hymenoptera_resnet18_qk_noisy_q4_d1_42,2,0.6589418776391998,0.6738037467002869,0.515748031496063,0.59375,0.001,14.335132494801655
hymenoptera_resnet18_qk_noisy_q4_d1_42,3,0.648018707909922,0.6566852480173111,0.6181102362204725,0.59375,0.0009000000000000001,14.145694853039458
hymenoptera_resnet18_qk_noisy_q4_d1_42,4,0.6147079866702162,0.6502780914306641,0.6929133858267716,0.859375,0.0009000000000000001,14.118788352934644
hymenoptera_resnet18_qk_noisy_q4_d1_42,5,0.6297055177801237,0.6337800174951553,0.8188976377952756,0.921875,0.0009000000000000001,14.20482982089743
hymenoptera_resnet18_qk_noisy_q4_d1_42,6,0.6321193660338094,0.6286334544420242,0.9173228346456693,0.9375,0.0008100000000000001,14.10259758704342
hymenoptera_resnet18_qk_noisy_q4_d1_42,7,0.6276368836718281,0.6413838267326355,0.8228346456692913,0.890625,0.0008100000000000001,14.097668095026165
hymenoptera_resnet18_qk_noisy_q4_d1_42,8,0.6158425033561826,0.6066036224365234,0.9015748031496063,0.9375,0.0008100000000000001,14.316057421034202
hymenoptera_resnet18_qk_noisy_q4_d1_42,9,0.6018364532726017,0.6126404106616974,0.9094488188976378,0.9375,0.000729,14.11044975090772
hymenoptera_resnet18_qk_noisy_q4_d1_42,0,0.6760893027613483,0.67402583360672,0.5551181102362205,0.453125,0.001,14.980234823888168
hymenoptera_resnet18_qk_noisy_q4_d1_42,1,0.6701672213284049,0.6629350483417511,0.49606299212598426,0.453125,0.001,14.151526360074058
hymenoptera_resnet18_qk_noisy_q4_d1_42,2,0.666557177783936,0.6742202341556549,0.5196850393700787,0.5,0.001,14.428233175072819
hymenoptera_resnet18_qk_noisy_q4_d1_42,3,0.6598132477970574,0.6378482133150101,0.6220472440944882,0.8125,0.0009000000000000001,14.248698776122183
hymenoptera_resnet18_qk_noisy_q4_d1_42,4,0.6360874776765117,0.6362701654434204,0.7952755905511811,0.828125,0.0009000000000000001,14.218928162008524
hymenoptera_resnet18_qk_noisy_q4_d1_42,5,0.6520591073148833,0.6446934938430786,0.7440944881889764,0.671875,0.0009000000000000001,14.208872660063207
hymenoptera_resnet18_qk_noisy_q4_d1_42,6,0.6368130708303977,0.6178674697875977,0.6771653543307087,0.734375,0.0008100000000000001,14.184477575821802
hymenoptera_resnet18_qk_noisy_q4_d1_42,7,0.607625063479416,0.6119424253702164,0.7913385826771654,0.9375,0.0008100000000000001,14.253391630016267
hymenoptera_resnet18_qk_noisy_q4_d1_42,8,0.6079088505797499,0.5913099646568298,0.8543307086614174,0.953125,0.0008100000000000001,14.367448440054432
hymenoptera_resnet18_qk_noisy_q4_d1_42,9,0.5698720615679823,0.5769204497337341,0.8976377952755905,0.9375,0.000729,14.144885435933247
hymenoptera_resnet18_qk_noisy_q4_d1_42,0,0.6723033621555238,0.6636278033256531,0.515748031496063,0.46875,0.001,14.736204816959798
hymenoptera_resnet18_qk_noisy_q4_d1_42,1,0.6491639768983436,0.6879996657371521,0.5,0.453125,0.001,13.745229609077796
hymenoptera_resnet18_qk_noisy_q4_d1_42,2,0.6658254584928197,0.647107794880867,0.5078740157480315,0.625,0.001,14.082232498098165
hymenoptera_resnet18_qk_noisy_q4_d1_42,3,0.6437820097592872,0.6360885202884674,0.7519685039370079,0.828125,0.0009000000000000001,13.79421458300203
hymenoptera_resnet18_qk_noisy_q4_d1_42,4,0.6320268896621043,0.6538869589567184,0.7755905511811023,0.75,0.0009000000000000001,13.811283549992368
hymenoptera_resnet18_qk_noisy_q4_d1_42,5,0.6441238250319413,0.6390517055988312,0.8267716535433071,0.921875,0.0009000000000000001,13.81828289385885
hymenoptera_resnet18_qk_noisy_q4_d1_42,6,0.633465466067547,0.6403365582227707,0.8700787401574803,0.890625,0.0008100000000000001,13.81493040593341
hymenoptera_resnet18_qk_noisy_q4_d1_42,7,0.6300802995839457,0.6206572353839874,0.8110236220472441,0.9375,0.0008100000000000001,13.791601967997849
