run_id,epoch,train_loss,val_loss,train_acc,val_acc,lr,epoch_time_s
brain_tumor_mobilenetv2_qk_noisy_42,0,0.6471854913979769,0.5273295238614082,0.5328125,0.665625,0.001,68.76707741199061
brain_tumor_mobilenetv2_qk_noisy_42,1,0.49221265576779843,0.4243797421455383,0.80859375,0.928125,0.001,68.65071975393221
brain_tumor_mobilenetv2_qk_noisy_42,2,0.42294422574341295,0.3546654373407364,0.9296875,0.959375,0.001,68.7108214139007
brain_tumor_mobilenetv2_qk_noisy_42,3,0.3324932875111699,0.2795871429145336,0.95546875,0.96875,0.0009000000000000001,68.71112336986698
brain_tumor_mobilenetv2_qk_noisy_42,4,0.27423198204487564,0.22887106239795685,0.9640625,0.971875,0.0009000000000000001,68.7078166869469
brain_tumor_mobilenetv2_qk_noisy_42,5,0.218741306476295,0.18238146230578423,0.9640625,0.978125,0.0009000000000000001,68.8196033409331
brain_tumor_mobilenetv2_qk_noisy_42,6,0.1847599155269563,0.14768777526915072,0.9671875,0.984375,0.0008100000000000001,68.63187702000141
brain_tumor_mobilenetv2_qk_noisy_42,7,0.1691389365121722,0.13638122230768204,0.96484375,0.978125,0.0008100000000000001,68.77820072090253
brain_tumor_mobilenetv2_qk_noisy_42,8,0.14910750505514442,0.11304868869483471,0.971875,0.98125,0.0008100000000000001,68.80055834702216
brain_tumor_mobilenetv2_qk_noisy_42,9,0.11634611063636839,0.10618124343454838,0.97734375,0.98125,0.000729,68.51834317389876
brain_tumor_mobilenetv2_qk_noisy_123,0,0.5040683101862669,0.3907483756542206,0.875,0.94375,0.001,69.50992907211185
brain_tumor_mobilenetv2_qk_noisy_123,1,0.362705760076642,0.33430954813957214,0.94453125,0.95,0.001,69.66337101301178
brain_tumor_mobilenetv2_qk_noisy_123,2,0.3103070542216301,0.325511509180069,0.95859375,0.959375,0.001,69.55499629396945
brain_tumor_mobilenetv2_qk_noisy_123,3,0.29199383929371836,0.24260551407933234,0.9671875,0.965625,0.0009000000000000001,69.22361326706596
brain_tumor_mobilenetv2_qk_noisy_123,4,0.2323715513572097,0.20631284713745118,0.9671875,0.975,0.0009000000000000001,69.75241423910484
brain_tumor_mobilenetv2_qk_noisy_123,5,0.1923507227562368,0.19077222049236298,0.96328125,0.965625,0.0009000000000000001,69.55817102314904
brain_tumor_mobilenetv2_qk_noisy_123,6,0.1660271378234029,0.16614754796028136,0.9734375,0.9625,0.0008100000000000001,69.62235820922069
brain_tumor_mobilenetv2_qk_noisy_123,7,0.14572728388011455,0.15087926723062992,0.97265625,0.965625,0.0008100000000000001,69.48260103189386
brain_tumor_mobilenetv2_qk_noisy_123,8,0.14214372709393502,0.1575592078268528,0.9734375,0.9625,0.0008100000000000001,69.42198507185094
brain_tumor_mobilenetv2_qk_noisy_123,9,0.12495170901529491,0.13582473937422038,0.98046875,0.971875,0.000729,69.66123295691796
