run_id,study,seed,dataset,backbone,head,head_type,task_type,environment,n_qubits,depth,shots,noise_channels,n_trainable_params,epochs,lr,batch_size,train_time_s,energy_kwh,test_accuracy,test_precision,test_recall,test_f1,test_auc,timestamp
brain_tumor_resnet18_pl_noisy_789,main,789,brain_tumor,resnet18,pl_noisy,pennylane,classification,emulation,4,3,,"amplitude_damping,phase_damping,depolarizing",2094,10,0.001,16,5349.317975674057,0.07838808564686098,0.97,0.9707532051282051,0.97,0.9699879951980792,0.9914000000000001,2026-04-15T04:44:57.972715
