run_id,study,seed,dataset,backbone,head,head_type,task_type,environment,n_qubits,depth,shots,noise_channels,n_trainable_params,epochs,lr,batch_size,train_time_s,energy_kwh,test_accuracy,test_precision,test_recall,test_f1,test_auc,timestamp
cats_vs_dogs_efficientnet_b0_linear_0,main,0,cats_vs_dogs,efficientnet_b0,linear,classical,classification,simulation,,,,,2560,10,0.001,16,624.9026551521383,0.0100753550965669,0.995,0.995049504950495,0.995,0.9949998749968749,0.9999888888888889,2026-04-14T19:14:53.950854
