timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-14T19:20:04,solar_dust_resnet18_mlp_b_789,b590c389-68ac-4286-b3ea-7a932b9be38c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,287.0673888910096,0.004558832381609407,1.5880704524540233e-05,303.7059244279352,0.0,10.0,0.025395510554169963,0.0,0.0007971489207476325,0.02619265947491759,0.0,Spain,ESP,andalusia,,,Linux-4.18.0-348.20.1.el8_5.x86_64-x86_64-with-glibc2.28,3.10.20,3.2.6,4,Intel(R) Xeon(R) Platinum 8260 CPU @ 2.40GHz,0,,-5.9208,37.2866,16,machine,73.50842105263162,0,25.06596491228069,46.952762898227625,N,1.0,0.0
