run_id,study,seed,dataset,backbone,head,head_type,task_type,environment,n_qubits,depth,shots,noise_channels,n_trainable_params,epochs,lr,batch_size,train_time_s,energy_kwh,test_accuracy,test_precision,test_recall,test_f1,test_auc,timestamp
hymenoptera_efficientnet_b0_mlp_b_123,main,123,hymenoptera,efficientnet_b0,mlp_b,classical,classification,simulation,,,,,172162,10,0.001,16,75.93143570004031,0.0005879402529335911,0.9743589743589743,0.9743589743589743,0.975609756097561,0.9743421052631579,0.996044825313118,2026-04-14T18:52:19.460647
