timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-15T00:15:04,solar_dust_regnet_x_400mf_pl_ideal_789,5a8f12a2-509f-470b-ad3a-f6d39406ace3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,368.50160101708025,0.004300357790366439,1.1669848322225105e-05,222.26402794073252,0.0,10.0,0.023684140580630637,0.0,0.0010234594789294835,0.02470760005956012,0.0,Spain,ESP,andalusia,,,Linux-4.18.0-348.20.1.el8_5.x86_64-x86_64-with-glibc2.28,3.10.20,3.2.6,4,Intel(R) Xeon(R) Platinum 8260 CPU @ 2.40GHz,0,,-5.9208,37.2866,16,machine,22.596185286103545,0,5.608446866485015,10.511711910570025,N,1.0,0.0
