run_id,study,seed,dataset,backbone,head,head_type,task_type,environment,n_qubits,depth,shots,noise_channels,n_trainable_params,epochs,lr,batch_size,train_time_s,energy_kwh,test_accuracy,test_precision,test_recall,test_f1,test_auc,timestamp
brain_tumor_resnet18_linear_456,main,456,brain_tumor,resnet18,linear,classical,classification,simulation,,,,,1024,10,0.001,16,453.35756364185363,0.007399842265141721,0.975,0.9751900760304122,0.975,0.974997499749975,0.993025,2026-04-14T18:59:23.790993
